"","Recording_ID","Genus","Specific_epithet","Subspecies","English_name","Recordist","Country","Locality","Latitude","Longitude","Vocalization_type","Audio_file","License","Url","Quality","Time","Date"
"2481","404955","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1247","-0.5723","call","//www.xeno-canto.org/404955/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404955","C","008:35","2018-01-14"
"2482","404954","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1247","-0.5723","call","//www.xeno-canto.org/404954/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404954","C","008:31","2018-01-14"
"2483","404951","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1249","-0.5725","call","//www.xeno-canto.org/404951/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404951","C","08:15","2018-01-08"
"2484","404944","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1247","-0.5694","call","//www.xeno-canto.org/404944/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404944","C","09:11","2018-01-02"
"2485","404942","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1247","-0.5694","call","//www.xeno-canto.org/404942/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404942","C","09:09","2018-01-02"
"2486","404941","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1247","-0.5694","call, wing beats","//www.xeno-canto.org/404941/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404941","C","09:07","2018-01-02"
"2487","404940","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1247","-0.5694","call, wing beats","//www.xeno-canto.org/404940/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404940","C","09:02","2018-01-02"
"2488","404777","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404777/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404777","C","07:23","2018-02-12"
"2489","404776","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404776/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404776","C","07:20","2018-02-12"
"2490","404647","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1246","-0.5688","call, song","//www.xeno-canto.org/404647/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404647","C","08:27","2018-02-11"
"2491","404638","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404638/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404638","C","07:39","2018-02-11"
"2492","404637","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404637/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404637","C","07:34","2018-02-11"
"2493","404636","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404636/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404636","C","07:33","2018-02-11"
"2494","404432","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404432/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404432","C","07:41","2018-02-09"
"2495","404428","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404428/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404428","C","07:33","2018-02-09"
"2496","404424","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404424/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404424","C","07:26","2018-02-09"
"2497","404422","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404422/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404422","C","07:25","2018-02-09"
"2498","404421","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404421/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404421","C","07:22","2018-02-09"
"2499","404315","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404315/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404315","C","07:44","2018-02-10"
"2500","404313","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404313/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404313","C","07:40","2018-02-10"
"2501","404312","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404312/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404312","C","07:38","2018-02-10"
"2502","404310","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404310/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404310","C","07:31","2018-02-10"
"2503","404309","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404309/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404309","C","07:26","2018-02-10"
"2504","404308","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404308/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404308","C","07:18","2018-02-10"
"2505","404281","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404281/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404281","C","07:35","2018-02-08"
"2506","404280","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404280/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404280","C","07:27","2018-02-08"
"2507","404279","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404279/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404279","C","07:19","2018-02-08"
"2508","404278","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404278/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404278","C","07:17","2018-02-08"
"2509","404277","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/404277/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404277","C","07:10","2018-02-08"
"2510","404254","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1246","-0.5659","call","//www.xeno-canto.org/404254/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404254","C","08:20","2018-02-07"
"2511","404252","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1246","-0.5659","call","//www.xeno-canto.org/404252/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404252","C","08:00","2018-02-07"
"2512","404251","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1246","-0.5659","call","//www.xeno-canto.org/404251/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404251","C","07:59","2018-02-07"
"2513","404250","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1246","-0.5659","call","//www.xeno-canto.org/404250/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404250","C","07:54","2018-02-07"
"2514","404031","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1246","-0.5665","call","//www.xeno-canto.org/404031/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404031","C","16:11","2017-11-04"
"2515","404023","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1247","-0.5688","call","//www.xeno-canto.org/404023/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404023","C","07:28","2017-11-02"
"2516","404021","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1247","-0.5688","call","//www.xeno-canto.org/404021/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/404021","C","07:21","2017-11-02"
"2517","403895","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1246","-0.5455","call, male","//www.xeno-canto.org/403895/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/403895","C","07:38","2018-02-06"
"2518","403894","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/403894/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/403894","C","07:26","2018-02-06"
"2519","403892","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/403892/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/403892","C","07:23","2018-02-06"
"2520","403889","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/403889/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/403889","C","07:18","2018-02-06"
"2521","403873","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1226","-0.5429","call","//www.xeno-canto.org/403873/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/403873","C","08:36","2018-02-05"
"2522","403865","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/403865/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/403865","C","07:27","2018-02-05"
"2523","403864","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/403864/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/403864","C","07:26","2018-02-05"
"2524","403863","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/403863/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/403863","C","07:25","2018-02-05"
"2525","403862","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call","//www.xeno-canto.org/403862/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/403862","C","07:24","2018-02-05"
"2526","403782","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1216","-0.5421","call, song","//www.xeno-canto.org/403782/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/403782","C","09:25","2018-02-03"
"2527","403772","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1215","-0.5421","call","//www.xeno-canto.org/403772/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/403772","C","07:46","2018-02-03"
"2528","403771","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1215","-0.5421","call","//www.xeno-canto.org/403771/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/403771","C","07:43","2018-02-03"
